,instance,benchmark_name,class,width,ubound,abs_improvement,rel_improvement,solved,time,solver,solver_config,index,run,solver_version,wall,machine,stderr,error,solver_args,full_path,error_str
140,taisto-transport-aktsiaselts-archiver_20151217_1052.gml.lp.gr,transit,atmost5000,,,0,0.0,,60.7916,tw-limprovement,jdrasil-b50-n1,140,0,1.0,0.0,cobra,,76,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost5000/taisto-transport-aktsiaselts-archiver_20151217_1052.gml.lp.gr/run1,
142,taisto-transport-aktsiaselts-archiver_20151219_0123.gml.lp.gr,transit,atmost5000,,,0,0.0,,60.7978,tw-limprovement,jdrasil-b50-n1,142,0,1.0,0.0,cobra,,76,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost5000/taisto-transport-aktsiaselts-archiver_20151219_0123.gml.lp.gr/run1,
129,tec_20150902_2003.gml.lp.gr,transit,atmost5000,22.0,23.0,1,0.0455,1.0,49.889,tw-limprovement,jdrasil-b50-n1,129,1,1.0,49.1756,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost5000/tec_20150902_2003.gml.lp.gr/run1,
130,toronto_2016-01.gml.lp.gr,transit,atmost5000,29.0,29.0,0,0.0,1.0,33.1257,tw-limprovement,jdrasil-b50-n1,130,1,1.0,32.5208,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost5000/toronto_2016-01.gml.lp.gr/run1,
16628,transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,19.0,21.0,2,0.1053,1.0,34.7784,tw-limprovement,tcs-b50-n1,16628,1,1.0,34.2271,cobra,,0,-w 1800 -b 50 -r 10,output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-tcs-b50-n1/atmost5000/transperth-archiver_20091103_0330.gml.lp.gr/run1,
141,transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,21.0,22.0,1,0.0476,1.0,31.0515,tw-limprovement,jdrasil-b50-n1,141,1,1.0,30.2264,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost5000/transperth-archiver_20130706_0329.gml.lp.gr/run1,
4520,transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,21.0,23.0,2,0.0952,1.0,358.079,tw-limprovement,jdrasil-b150-n1,4520,1,1.0,357.1215,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b150-n1/atmost5000/transperth-archiver_20141007_0213.gml.lp.gr/run1,
1255,ttc_20151217_1257.gml.lp.gr,transit,atmost5000,26.0,30.0,4,0.1538,1.0,164.877,tw-limprovement,tcs-b100-n1,1255,1,1.0,162.4936,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-tcs-b100-n1/atmost5000/ttc_20151217_1257.gml.lp.gr/run1,
1260,washington_dc_2015-12.gml.lp.gr,transit,atmost5000,26.0,30.0,4,0.1538,1.0,66.5812,tw-limprovement,tcs-b100-n1,1260,1,1.0,64.4803,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-tcs-b100-n1/atmost5000/washington_dc_2015-12.gml.lp.gr/run1,
16624,wmata-archiver_20151219_0103.gml.lp.gr,transit,atmost5000,26.0,29.0,3,0.1154,1.0,25.0917,tw-limprovement,tcs-b50-n1,16624,1,1.0,24.585,cobra,,0,-w 1800 -b 50 -r 10,output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-tcs-b50-n1/atmost5000/wmata-archiver_20151219_0103.gml.lp.gr/run1,
553,move.sh,twlib,.,,,0,0.0,,,tw-limprovement,htd-b175-n1,553,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/./move.sh/run1,Did not finish.
554,results.txt,twlib,.,,,0,0.0,,,tw-limprovement,htd-b175-n1,554,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/./results.txt/run1,Did not finish.
9245,BN_126.dgf,twlib,atmost1000,51.0,55.0,4,0.0784,1.0,104.345,tw-limprovement,tcs-b125-n1,9245,1,1.0,103.5411,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b125-n1/atmost1000/BN_126.dgf/run1,
2893,BN_127.dgf,twlib,atmost1000,51.0,54.0,3,0.0588,1.0,52.1663,tw-limprovement,jdrasil-b150-n1,2893,1,1.0,51.4281,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/BN_127.dgf/run1,
2927,BN_128.dgf,twlib,atmost1000,47.0,49.0,2,0.0426,1.0,65.681,tw-limprovement,jdrasil-b150-n1,2927,1,1.0,64.9151,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/BN_128.dgf/run1,
17791,BN_129.dgf,twlib,atmost1000,50.0,53.0,3,0.06,1.0,127.215,tw-limprovement,tcs-b150-n1,17791,1,1.0,126.4845,cobra,,0,-w 1800 -b 150 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b150-n1/atmost1000/BN_129.dgf/run1,
775,BN_130.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,775,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_130.dgf/run1,Did not finish.
5135,BN_131.dgf,twlib,atmost1000,46.0,52.0,6,0.1304,1.0,38.0044,tw-limprovement,tcs-b100-n1,5135,1,1.0,37.4387,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost1000/BN_131.dgf/run1,
2912,BN_132.dgf,twlib,atmost1000,48.0,51.0,3,0.0625,1.0,56.7153,tw-limprovement,jdrasil-b150-n1,2912,1,1.0,55.8607,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/BN_132.dgf/run1,
27671,BN_133.dgf,twlib,atmost1000,52.0,55.0,3,0.0577,1.0,70.4271,tw-limprovement,jdrasil-b125-n1,27671,1,1.0,69.5003,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/BN_133.dgf/run1,
2933,BN_134.dgf,twlib,atmost1000,50.0,54.0,4,0.08,1.0,50.7966,tw-limprovement,jdrasil-b150-n1,2933,1,1.0,49.9711,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/BN_134.dgf/run1,
772,BN_16-pp-016.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,772,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_16-pp-016.dgf/run1,Did not finish.
2936,BN_16-pp.dgf,twlib,atmost1000,48.0,50.0,2,0.0417,1.0,207.574,tw-limprovement,jdrasil-b150-n1,2936,1,1.0,206.9941,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/BN_16-pp.dgf/run1,
2905,BN_17-pp.dgf,twlib,atmost1000,48.0,50.0,2,0.0417,1.0,238.354,tw-limprovement,jdrasil-b150-n1,2905,1,1.0,237.0383,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/BN_17-pp.dgf/run1,
754,BN_18-pp.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,754,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_18-pp.dgf/run1,Did not finish.
5168,BN_19-pp.dgf,twlib,atmost1000,49.0,50.0,1,0.0204,1.0,950.947,tw-limprovement,tcs-b100-n1,5168,1,1.0,950.1635,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost1000/BN_19-pp.dgf/run1,
811,BN_42.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,811,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_42.dgf/run1,Did not finish.
769,BN_43.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,769,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_43.dgf/run1,Did not finish.
768,BN_44.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,768,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_44.dgf/run1,Did not finish.
771,BN_45.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,771,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_45.dgf/run1,Did not finish.
789,BN_47-pp.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,789,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_47-pp.dgf/run1,Did not finish.
761,BN_47.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,761,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_47.dgf/run1,Did not finish.
807,BN_48-pp.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,807,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_48-pp.dgf/run1,Did not finish.
762,BN_48.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,762,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_48.dgf/run1,Did not finish.
748,BN_49-pp.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,748,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_49-pp.dgf/run1,Did not finish.
764,BN_49.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,764,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_49.dgf/run1,Did not finish.
750,BN_50-pp.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,750,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_50-pp.dgf/run1,Did not finish.
805,BN_50.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,805,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_50.dgf/run1,Did not finish.
782,BN_51-pp.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,782,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_51-pp.dgf/run1,Did not finish.
752,BN_51.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,752,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_51.dgf/run1,Did not finish.
798,BN_52-pp.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,798,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_52-pp.dgf/run1,Did not finish.
758,BN_52.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,758,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_52.dgf/run1,Did not finish.
796,BN_53.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,796,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_53.dgf/run1,Did not finish.
792,BN_54.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,792,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_54.dgf/run1,Did not finish.
810,BN_55.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,810,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_55.dgf/run1,Did not finish.
793,BN_56.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,793,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_56.dgf/run1,Did not finish.
804,BN_57.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,804,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_57.dgf/run1,Did not finish.
774,BN_58.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,774,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_58.dgf/run1,Did not finish.
801,BN_59.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,801,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_59.dgf/run1,Did not finish.
773,BN_60.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,773,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_60.dgf/run1,Did not finish.
777,BN_61-pp.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,777,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_61-pp.dgf/run1,Did not finish.
742,BN_61.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,742,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_61.dgf/run1,Did not finish.
795,BN_62-pp.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,795,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_62-pp.dgf/run1,Did not finish.
745,BN_62.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,745,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_62.dgf/run1,Did not finish.
794,BN_63.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,794,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_63.dgf/run1,Did not finish.
803,BN_64.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,803,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_64.dgf/run1,Did not finish.
2929,BN_69.dgf,twlib,atmost1000,29.0,31.0,2,0.069,1.0,90.2412,tw-limprovement,jdrasil-b150-n1,2929,1,1.0,88.696,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/BN_69.dgf/run1,
779,BN_74.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,779,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/BN_74.dgf/run1,Did not finish.
785,DSJR500.1c.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,785,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/DSJR500.1c.dgf/run1,Did not finish.
2957,bcs08-pp.dgf-030.dgf,twlib,atmost1000,83.0,90.0,7,0.0843,1.0,266.832,tw-limprovement,jdrasil-b150-n1,2957,1,1.0,265.2111,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/bcs08-pp.dgf-030.dgf/run1,
2948,coli_primal_graph.dimacs,twlib,atmost1000,50.0,53.0,3,0.06,1.0,89.4625,tw-limprovement,jdrasil-b150-n1,2948,1,1.0,88.8833,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/coli_primal_graph.dimacs/run1,
3541,d657.tsp-pp.dgf,twlib,atmost1000,30.0,32.0,2,0.0667,1.0,2326.87,tw-limprovement,jdrasil-b75t1800-n1,3541,1,1.0,2326.031,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/d657.tsp-pp.dgf/run1,
2895,d657.tsp.dgf,twlib,atmost1000,30.0,32.0,2,0.0667,1.0,572.004,tw-limprovement,jdrasil-b150-n1,2895,1,1.0,571.2338,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/d657.tsp.dgf/run1,
755,hamming9-2.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,755,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/hamming9-2.dgf/run1,Did not finish.
790,homer.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,790,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/homer.dgf/run1,Did not finish.
781,inithx.i.1.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,781,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/inithx.i.1.dgf/run1,Did not finish.
791,inithx.i.2.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,791,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/inithx.i.2.dgf/run1,Did not finish.
760,inithx.i.3.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,760,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/inithx.i.3.dgf/run1,Did not finish.
806,link.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,806,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/link.dgf/run1,Did not finish.
770,p654.tsp-pp.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,770,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/p654.tsp-pp.dgf/run1,Did not finish.
788,p654.tsp.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,788,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/p654.tsp.dgf/run1,Did not finish.
759,rat575.tsp-pp.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,759,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/rat575.tsp-pp.dgf/run1,Did not finish.
767,rat575.tsp.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,767,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/rat575.tsp.dgf/run1,Did not finish.
3567,rat783.tsp-pp.dgf,twlib,atmost1000,28.0,29.0,1,0.0357,1.0,559.512,tw-limprovement,jdrasil-b75t1800-n1,3567,1,1.0,558.6191,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/rat783.tsp-pp.dgf/run1,
776,rat783.tsp.dgf,twlib,atmost1000,,,0,0.0,,,tw-limprovement,htd-b175-n1,776,0,1.0,0.0,cobra,,0,-w 1800 -b 75 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b175-n1/atmost1000/rat783.tsp.dgf/run1,Did not finish.
2906,u574.tsp-pp.dgf,twlib,atmost1000,25.0,26.0,1,0.04,1.0,374.581,tw-limprovement,jdrasil-b150-n1,2906,1,1.0,373.9457,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/u574.tsp-pp.dgf/run1,
5125,u574.tsp.dgf,twlib,atmost1000,24.0,26.0,2,0.0833,1.0,324.572,tw-limprovement,tcs-b100-n1,5125,1,1.0,323.9009,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost1000/u574.tsp.dgf/run1,
5147,u724.tsp-pp.dgf,twlib,atmost1000,23.0,28.0,5,0.2174,1.0,320.413,tw-limprovement,tcs-b100-n1,5147,1,1.0,319.732,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost1000/u724.tsp-pp.dgf/run1,
3555,u724.tsp.dgf,twlib,atmost1000,24.0,27.0,3,0.125,1.0,467.884,tw-limprovement,jdrasil-b75t1800-n1,3555,1,1.0,466.1644,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/u724.tsp.dgf/run1,
